CustomerID,CustomerName,Gender,Age,City,State,Region,JoinDate,Segment
CUST00608,Hiral Grewal,Female,22,Mumbai,Maharashtra,West,2022-11-04,Retail
CUST00609,Siya Balakrishnan,Female,39,Indore,Madhya Pradesh,Central,2023-06-04,Retail
CUST00610,Varenya Sanghvi,Female,27,Jaipur,Rajasthan,North,2021-05-01,Premium
CUST00611,Harshil Mallick,Male,33,Chandigarh,Punjab,North,2023-07-07,Retail
CUST00612,Dalaja Yadav,Female,38,Kochi,Kerala,South,2020-02-14,Premium
CUST00613,Guneet Shankar,Male,46,Kochi,Kerala,South,2019-09-07,Retail
CUST00614,Naksh Rama,Male,40,Chandigarh,Punjab,North,2022-09-01,Retail
CUST00615,Owen Pandey,Male,26,Pune,Maharashtra,West,2024-01-27,Retail
CUST00616,Neha Chad,Female,51,Indore,Madhya Pradesh,Central,2023-01-12,Retail
CUST00617,Daniel Khare,Male,26,Jaipur,Rajasthan,North,2020-10-31,Retail
CUST00618,Ridhi Dhaliwal,Female,57,Hyderabad,Telangana,South,2022-01-24,Corporate
CUST00619,Ekapad Rajagopal,Male,23,Nagpur,Maharashtra,West,2021-07-15,Retail
CUST00620,Harini Ganesan,Female,23,Bengaluru,Karnataka,South,2021-12-08,Corporate
CUST00621,Idika Murty,Female,57,Indore,Madhya Pradesh,Central,2024-01-19,Retail
CUST00622,Praneel Andra,Male,22,Hyderabad,Telangana,South,2021-11-27,Corporate
CUST00623,Rehaan Tiwari,Male,25,Kolkata,West Bengal,East,2022-12-01,Retail
CUST00624,Yatan Sagar,Male,45,Bhopal,Madhya Pradesh,Central,2023-04-05,Retail
CUST00625,Wishi Ganesh,Female,29,Kolkata,West Bengal,East,2019-07-01,Premium
CUST00626,Imaran Master,Male,43,Nagpur,Maharashtra,West,2019-03-13,Retail
CUST00627,Mitali Ganguly,Female,25,Chandigarh,Punjab,North,2023-09-07,Retail
CUST00628,Yashodhara Chowdhury,Female,22,Hyderabad,Telangana,South,2022-06-08,Retail
CUST00629,Rajeshri Barman,Female,35,Guwahati,Assam,East,2023-07-24,Retail
CUST00630,Janani Sandal,Female,32,Patna,Bihar,East,2019-08-13,Retail
CUST00631,Neha Bali,Female,60,Ahmedabad,Gujarat,West,2021-09-12,Retail
CUST00632,Caleb Sarna,Male,26,Ahmedabad,Gujarat,West,2024-03-10,Retail
CUST00633,Kashish Kadakia,Female,45,Delhi,Delhi,North,2023-11-12,Retail
CUST00634,Tanish Gandhi,Male,21,Ahmedabad,Gujarat,West,2022-09-11,Corporate
CUST00635,Ishanvi Bhargava,Female,38,Kochi,Kerala,South,2022-06-03,Retail
CUST00636,Frado Naik,Male,48,Jaipur,Rajasthan,North,2024-11-14,Retail
CUST00637,Mohini Loke,Female,22,Surat,Gujarat,West,2024-09-17,Retail
CUST00638,Ekansh Sabharwal,Male,59,Raipur,Chhattisgarh,Central,2024-07-06,Premium
CUST00639,Edhitha Deo,Female,39,Mumbai,Maharashtra,West,2020-07-01,Retail
CUST00640,Jatin Ramaswamy,Male,36,Indore,Madhya Pradesh,Central,2021-12-08,Retail
CUST00641,Sarthak Prashad,Male,31,Kolkata,West Bengal,East,2021-09-17,Retail
CUST00642,Tamanna Varma,Female,52,Bengaluru,Karnataka,South,2023-07-01,Retail
CUST00643,Utkarsh Sura,Male,38,Patna,Bihar,East,2020-12-18,Retail
CUST00644,Charita Shanker,Female,44,Ahmedabad,Gujarat,West,2022-10-22,Retail
CUST00645,Azad Warrior,Male,59,Guwahati,Assam,East,2021-05-21,Retail
CUST00646,Jagvi Talwar,Female,29,Surat,Gujarat,West,2020-08-11,Retail
CUST00647,Pahal De,Female,60,Hyderabad,Telangana,South,2022-05-25,Retail
CUST00648,Pavani Bava,Female,42,Bhubaneswar,Odisha,East,2019-04-11,Retail
CUST00649,Abhiram Dash,Male,41,Chennai,Tamil Nadu,South,2024-07-29,Retail
CUST00650,Thomas Shan,Male,41,Guwahati,Assam,East,2019-01-02,Retail
CUST00651,Isha Deo,Female,39,Hyderabad,Telangana,South,2024-04-16,Premium
CUST00652,Gauri Mahal,Female,36,Bhopal,Madhya Pradesh,Central,2019-07-24,Retail
CUST00653,Ladli Butala,Female,44,Kolkata,West Bengal,East,2021-03-25,Retail
CUST00654,Atharv Randhawa,Male,55,Bhopal,Madhya Pradesh,Central,2022-10-02,Retail
CUST00655,Tanish Chand,Male,34,Bhubaneswar,Odisha,East,2023-03-22,Retail
CUST00656,Jalsa Sood,Female,47,Ahmedabad,Gujarat,West,2019-06-20,Retail
CUST00657,Tristan Andra,Male,36,Chennai,Tamil Nadu,South,2019-01-18,Retail
CUST00658,Darpan Sami,Male,45,Patna,Bihar,East,2023-03-01,Retail
CUST00659,Bimala Karnik,Female,46,Bhopal,Madhya Pradesh,Central,2021-04-19,Retail
CUST00660,Dalaja Munshi,Female,23,Indore,Madhya Pradesh,Central,2021-03-16,Premium
CUST00661,Ekantika Raja,Female,59,Indore,Madhya Pradesh,Central,2023-08-22,Retail
CUST00662,Ekbal Biswas,Male,36,Surat,Gujarat,West,2022-03-08,Retail
CUST00663,Gayathri Sarraf,Female,62,Jaipur,Rajasthan,North,2021-02-08,Retail
CUST00664,Forum Sabharwal,Female,48,Hyderabad,Telangana,South,2022-09-11,Retail
CUST00665,Ikbal Chadha,Male,35,Bengaluru,Karnataka,South,2024-05-18,Retail
CUST00666,David Rajagopalan,Male,44,Bhubaneswar,Odisha,East,2021-02-09,Retail
CUST00667,Nakul Dey,Male,22,Kochi,Kerala,South,2020-06-26,Retail
CUST00668,Kritika Mane,Female,26,Patna,Bihar,East,2023-09-03,Retail
CUST00669,Matthew Jha,Male,40,Kochi,Kerala,South,2022-02-08,Retail
CUST00670,Rohan Merchant,Male,51,Nagpur,Maharashtra,West,2022-11-16,Retail
CUST00671,Yug Raju,Male,65,Bhubaneswar,Odisha,East,2019-09-05,Retail
CUST00672,Balendra Wable,Male,23,Chennai,Tamil Nadu,South,2024-05-01,Premium
CUST00673,Pranit Nadig,Male,42,Mumbai,Maharashtra,West,2019-10-17,Retail
CUST00674,Qadim Gera,Male,54,Chandigarh,Punjab,North,2023-07-30,Retail
CUST00675,Abhiram Bir,Male,56,Hyderabad,Telangana,South,2019-01-31,Retail
CUST00676,Anusha Bhasin,Female,46,Chandigarh,Punjab,North,2024-09-09,Retail
CUST00677,Zehaan Mangat,Male,46,Patna,Bihar,East,2022-10-09,Retail
CUST00678,Siddharth Ratti,Male,58,Bhubaneswar,Odisha,East,2019-06-30,Retail
CUST00679,Liam Chacko,Male,34,Lucknow,Uttar Pradesh,North,2020-11-10,Retail
CUST00680,Faras Yadav,Male,27,Bhopal,Madhya Pradesh,Central,2020-12-16,Premium
CUST00681,Mohammed Sarkar,Male,41,Kochi,Kerala,South,2023-05-19,Retail
CUST00682,Ayush Konda,Male,63,Bengaluru,Karnataka,South,2019-07-08,Premium
CUST00683,Devika Setty,Female,45,Raipur,Chhattisgarh,Central,2022-09-03,Retail
CUST00684,Mohammed Gill,Male,43,Kochi,Kerala,South,2019-09-19,Premium
CUST00685,Abdul Gade,Male,60,Chennai,Tamil Nadu,South,2021-12-23,Retail
CUST00686,Kai Ganesan,Male,28,Hyderabad,Telangana,South,2021-03-25,Retail
CUST00687,Daniel Balan,Male,44,Jaipur,Rajasthan,North,2021-01-04,Retail
CUST00688,Madhavi Viswanathan,Female,59,Patna,Bihar,East,2019-05-20,Retail
CUST00689,Yadavi Shah,Female,32,Patna,Bihar,East,2022-01-24,Retail
CUST00690,Zaid Ganesan,Male,31,Indore,Madhya Pradesh,Central,2021-03-16,Retail
CUST00691,Charan D’Alia,Male,41,Jaipur,Rajasthan,North,2020-05-15,Premium
CUST00692,Anthony Arora,Male,21,Kochi,Kerala,South,2020-06-19,Retail
CUST00693,Qabil Rajagopal,Male,56,Kolkata,West Bengal,East,2024-07-09,Retail
CUST00694,Anita Saini,Female,64,Patna,Bihar,East,2020-05-06,Retail
CUST00695,Turvi Nagarajan,Female,31,Guwahati,Assam,East,2020-08-17,Retail
CUST00696,Quincy Dar,Male,39,Chandigarh,Punjab,North,2022-01-04,Retail
CUST00697,Gaurav Kapoor,Male,39,Indore,Madhya Pradesh,Central,2023-10-29,Retail
CUST00698,Suhani Biswas,Female,52,Bhopal,Madhya Pradesh,Central,2024-04-05,Retail
CUST00699,Nachiket Narang,Male,28,Bhopal,Madhya Pradesh,Central,2019-07-09,Retail
CUST00700,Aarna Pillay,Female,23,Indore,Madhya Pradesh,Central,2020-03-15,Premium
CUST00701,Keya Shetty,Female,34,Indore,Madhya Pradesh,Central,2021-03-17,Corporate
CUST00702,Guneet Korpal,Male,40,Chandigarh,Punjab,North,2019-11-26,Premium
CUST00703,Advik Kaul,Male,37,Bhubaneswar,Odisha,East,2022-04-01,Retail
CUST00704,Oliver Agarwal,Male,28,Bhubaneswar,Odisha,East,2023-07-21,Premium
CUST00705,Mitesh Chawla,Male,58,Lucknow,Uttar Pradesh,North,2020-03-25,Retail
CUST00706,Ubika Swamy,Female,60,Jaipur,Rajasthan,North,2024-10-06,Retail
CUST00707,Logan Chander,Male,24,Lucknow,Uttar Pradesh,North,2019-04-07,Retail
CUST00708,Yoshita Sachar,Female,55,Raipur,Chhattisgarh,Central,2023-03-16,Retail
CUST00709,Vasudha Chad,Female,57,Chennai,Tamil Nadu,South,2022-06-26,Retail
CUST00710,Ronith Borde,Male,47,Delhi,Delhi,North,2022-07-20,Premium
CUST00711,Urishilla De,Female,65,Delhi,Delhi,North,2020-06-02,Premium
CUST00712,Nakul Ramaswamy,Male,41,Delhi,Delhi,North,2023-03-16,Premium
CUST00713,Nitara Sethi,Female,30,Guwahati,Assam,East,2020-08-18,Retail
CUST00714,Isha Deshpande,Female,45,Patna,Bihar,East,2023-09-05,Retail
CUST00715,Faras Cherian,Male,53,Kolkata,West Bengal,East,2019-12-27,Premium
CUST00716,Nirja Ray,Female,52,Bhubaneswar,Odisha,East,2019-09-22,Retail
CUST00717,Hemang Seth,Male,50,Ahmedabad,Gujarat,West,2020-11-06,Retail
CUST00718,Dipta Chana,Female,55,Ahmedabad,Gujarat,West,2019-12-12,Retail
CUST00719,Anusha Kale,Female,52,Lucknow,Uttar Pradesh,North,2024-01-06,Retail
CUST00720,Falak Chand,Female,56,Hyderabad,Telangana,South,2023-04-08,Retail
CUST00721,Siya Varghese,Female,64,Hyderabad,Telangana,South,2019-04-18,Premium
CUST00722,Kalpit Ghosh,Male,61,Surat,Gujarat,West,2019-03-10,Premium
CUST00723,Varsha Krish,Female,28,Mumbai,Maharashtra,West,2019-07-27,Corporate
CUST00724,Ekaraj Dara,Male,50,Bhubaneswar,Odisha,East,2019-01-27,Retail
CUST00725,Eiravati Hora,Female,65,Lucknow,Uttar Pradesh,North,2023-12-10,Premium
CUST00726,Chaman Lad,Female,38,Jaipur,Rajasthan,North,2024-07-03,Retail
CUST00727,Alka Bhattacharyya,Female,26,Bengaluru,Karnataka,South,2020-03-09,Retail
CUST00728,Devansh Chanda,Male,46,Pune,Maharashtra,West,2024-06-06,Retail
CUST00729,Darsh Basak,Male,62,Patna,Bihar,East,2024-08-26,Retail
CUST00730,Frado Sant,Male,34,Mumbai,Maharashtra,West,2023-12-06,Retail
CUST00731,Yuvraj Balan,Male,35,Bhopal,Madhya Pradesh,Central,2021-04-18,Retail
CUST00732,Harini Pandya,Female,21,Mumbai,Maharashtra,West,2020-04-15,Retail
CUST00733,Laksh Mammen,Male,65,Patna,Bihar,East,2021-09-04,Retail
CUST00734,Anay Korpal,Male,45,Chandigarh,Punjab,North,2022-11-19,Retail
CUST00735,Samesh Srinivas,Male,41,Surat,Gujarat,West,2019-05-14,Retail
CUST00736,Sanaya Devan,Female,45,Delhi,Delhi,North,2021-07-07,Premium
CUST00737,Aditya Raja,Male,25,Delhi,Delhi,North,2023-09-10,Retail
CUST00738,Wriddhish Sundaram,Male,62,Raipur,Chhattisgarh,Central,2021-01-23,Retail
CUST00739,Sara Madan,Female,61,Lucknow,Uttar Pradesh,North,2020-01-29,Premium
CUST00740,Januja Balan,Female,64,Raipur,Chhattisgarh,Central,2024-05-16,Retail
CUST00741,Ayush Sodhi,Male,27,Ahmedabad,Gujarat,West,2022-03-05,Retail
CUST00742,Fariq Chaudhry,Male,45,Bhopal,Madhya Pradesh,Central,2020-06-27,Retail
CUST00743,Lila Walla,Female,29,Hyderabad,Telangana,South,2023-11-24,Retail
CUST00744,Imaran Rama,Male,56,Chandigarh,Punjab,North,2021-02-16,Retail
CUST00745,Hema Khalsa,Female,63,Mumbai,Maharashtra,West,2022-07-22,Premium
CUST00746,Akshay Pandey,Male,59,Nagpur,Maharashtra,West,2024-09-07,Retail
CUST00747,Ijaya Tailor,Female,62,Chennai,Tamil Nadu,South,2022-04-02,Retail
CUST00748,Yatan Barad,Male,45,Guwahati,Assam,East,2019-07-17,Retail
CUST00749,Januja Bahri,Female,25,Raipur,Chhattisgarh,Central,2022-02-27,Retail
CUST00750,Noah Jaggi,Male,41,Kochi,Kerala,South,2023-11-02,Retail
CUST00751,Hema Naik,Female,55,Kochi,Kerala,South,2019-05-11,Retail
CUST00752,Ekta Choudhry,Female,22,Ahmedabad,Gujarat,West,2024-01-29,Retail
CUST00753,Balhaar Prakash,Male,34,Bengaluru,Karnataka,South,2023-03-24,Retail
CUST00754,Chandresh Nayar,Male,53,Kolkata,West Bengal,East,2020-10-23,Retail
CUST00755,Gaurangi Sarkar,Female,65,Patna,Bihar,East,2023-10-01,Retail
CUST00756,Nathan Ghosh,Male,26,Bengaluru,Karnataka,South,2023-03-30,Retail
CUST00757,Isaac Gill,Male,55,Delhi,Delhi,North,2021-04-09,Retail
CUST00758,Devansh Goel,Male,65,Chennai,Tamil Nadu,South,2023-05-16,Retail
CUST00759,Amol Gopal,Male,36,Pune,Maharashtra,West,2022-08-12,Retail
CUST00760,Damini Taneja,Female,50,Surat,Gujarat,West,2019-11-05,Retail
CUST00761,Jagat Palan,Male,63,Chennai,Tamil Nadu,South,2024-11-22,Premium
CUST00762,Chaitanya Nayak,Male,21,Surat,Gujarat,West,2021-09-05,Premium
CUST00763,Henry Krish,Male,52,Jaipur,Rajasthan,North,2023-02-27,Corporate
CUST00764,Lavanya Chokshi,Female,44,Jaipur,Rajasthan,North,2023-04-28,Retail
CUST00765,Sanya Sarma,Female,22,Surat,Gujarat,West,2023-05-25,Retail
CUST00766,Triveni Tailor,Female,54,Bengaluru,Karnataka,South,2024-04-15,Retail
CUST00767,Raghav Chaudhuri,Male,50,Guwahati,Assam,East,2023-12-21,Retail
CUST00768,Finn Seth,Male,57,Guwahati,Assam,East,2019-06-11,Retail
CUST00769,Manan Bahri,Male,27,Bengaluru,Karnataka,South,2020-11-29,Premium
CUST00770,Balhaar Oommen,Male,53,Chandigarh,Punjab,North,2020-01-08,Retail
CUST00771,Faris Borde,Male,23,Chandigarh,Punjab,North,2022-04-13,Retail
CUST00772,Pallavi Subramanian,Female,32,Delhi,Delhi,North,2023-03-24,Corporate
CUST00773,Fitan Saraf,Male,62,Indore,Madhya Pradesh,Central,2019-12-11,Retail
CUST00774,Oni Jha,Female,47,Chandigarh,Punjab,North,2024-11-04,Premium
CUST00775,Libni Manda,Female,25,Bengaluru,Karnataka,South,2020-10-13,Retail
CUST00776,Aryan Ramaswamy,Male,64,Nagpur,Maharashtra,West,2022-06-06,Premium
CUST00777,Faraj Bhagat,Male,54,Chandigarh,Punjab,North,2021-03-01,Corporate
CUST00778,Chameli Menon,Female,50,Ahmedabad,Gujarat,West,2023-12-11,Premium
CUST00779,Irya Chatterjee,Female,26,Hyderabad,Telangana,South,2019-02-26,Retail
CUST00780,Madhav Bumb,Male,33,Kochi,Kerala,South,2021-11-03,Retail
CUST00781,Nikita Rao,Female,36,Raipur,Chhattisgarh,Central,2021-10-28,Retail
CUST00782,Chandani Ram,Female,55,Lucknow,Uttar Pradesh,North,2020-02-10,Premium
CUST00783,Qasim Grover,Male,21,Delhi,Delhi,North,2021-09-03,Corporate
CUST00784,Thomas Shroff,Male,55,Chandigarh,Punjab,North,2020-07-31,Retail
CUST00785,Azaan Dora,Male,21,Hyderabad,Telangana,South,2023-07-07,Premium
CUST00786,Chaman Padmanabhan,Female,27,Chennai,Tamil Nadu,South,2023-11-06,Retail
CUST00787,Ishaan Bhat,Male,52,Patna,Bihar,East,2024-01-17,Corporate
CUST00788,Wazir Keer,Male,26,Bengaluru,Karnataka,South,2021-11-09,Retail
CUST00789,Rudra Banerjee,Male,47,Nagpur,Maharashtra,West,2022-01-05,Premium
CUST00790,Dipta Sen,Female,26,Bhubaneswar,Odisha,East,2020-01-14,Retail
CUST00791,Hitesh Hans,Male,25,Kolkata,West Bengal,East,2019-10-04,Retail
CUST00792,Balveer Saran,Male,63,Patna,Bihar,East,2020-03-18,Corporate
CUST00793,Kai Nagarajan,Male,37,Chennai,Tamil Nadu,South,2024-06-18,Premium
CUST00794,Chameli Rama,Female,41,Hyderabad,Telangana,South,2022-05-03,Retail
CUST00795,Lakshit Venkatesh,Male,33,Ahmedabad,Gujarat,West,2021-09-30,Retail
CUST00796,Shaurya Chowdhury,Male,27,Delhi,Delhi,North,2021-06-27,Retail
CUST00797,Daksha Cherian,Female,47,Hyderabad,Telangana,South,2022-05-17,Retail
CUST00798,Mekhala Wason,Female,49,Lucknow,Uttar Pradesh,North,2024-04-12,Retail
CUST00799,Libni Rajagopal,Female,26,Surat,Gujarat,West,2022-12-05,Retail
CUST00800,Anjali Gera,Female,23,Raipur,Chhattisgarh,Central,2020-08-26,Retail
